1 27.7489333441 38.653372893
1 28.642930608 29.3106465283
1 0 35.0482859434
1 31.9158139757 33.5700186604
1 49.4108132452 26.3610010939
1 26.9940828718 7.78614501332
1 49.5569339717 22.9160079022
1 36.4917654761 25.1101854248
1 22.5310073337 0
1 34.1981890474 24.5732182387
1 33.2956675423 16.9493289436
1 12.9937563249 16.293726065
1 37.0737895024 20.3478763738
1 24.0990585615 18.9537146841
1 36.3840318633 12.8204778091
1 41.7190837811 27.1709997523
1 38.8143332916 31.4588570191
1 27.6625353738 8.89252996895
1 45.6926704599 22.3621726426
1 29.1358215942 46.885709114
1 19.9570239758 8.4923700866
1 9.81439889797 50.9856735363
1 31.8975778644 23.176414301
1 17.7469042061 25.3858412608
1 32.2677802694 39.099849914
1 23.7700834147 26.890747354
1 22.3122224289 22.4793546262
1 30.1455305022 40.4600539782
1 32.7356463556 29.792334655
1 20.0382238247 24.582828447
1 8.23100025521 14.1904722499
1 30.304982197 12.2904679853
1 36.6303342174 17.7423024948
1 26.9547507653 28.2610847457
1 5.87379974533 18.6750497728
1 47.0232951418 9.42569131472
1 24.8736461587 35.5819050736
1 43.5000539099 33.2917059485
1 33.994262424 17.091137351
1 21.8224005939 14.5899206088
1 18.3735177467 27.5837507049
1 42.6118609458 35.7275839596
1 8.54449893243 25.9331851613
1 41.961588937 30.0420755567
1 25.6020269829 26.1324621812
1 18.6206133625 23.8761028188
1 17.8704053468 34.9122945751
1 45.1647245246 37.3681430954
1 21.2597458216 25.0960891174
1 14.7763356756 33.4042059406
1 48.1658150487 34.474875249
1 23.0366618339 10.7068544974
1 34.6412495975 23.7591166259
1 31.8557525017 5.26689058804
1 13.1355129359 33.3952201922
1 36.3375278359 10.8225083069
1 32.5719938188 16.4606877621
1 19.9888008563 36.4541442722
1 11.2389481179 33.8901120795
1 16.6475551145 12.5210370322
1 18.5382584294 25.4756936652
1 77.1612123905 73.7171918194
1 65.0515934427 74.784413246
1 77.1268405723 55.519635992
1 77.6365241466 59.1488991886
1 91.5313596707 94.1531697011
1 88.8196889864 72.1878011302
1 88.1802644257 73.1362496094
1 79.8214331965 73.3755518626
1 80.5949932374 76.3549294655
1 71.4641688631 84.2025184077
1 70.5137219935 86.3096606237
1 62.837760008 74.6815766939
1 59.185703881 64.3673717323
1 87.6574977594 74.139701402
1 79.9298538261 90.4921311935
1 87.639984433 93.3770843593
1 74.8604036534 69.1192966384
1 86.501916596 96.2463021607
1 75.4865210786 88.5397283455
1 70.2144311902 67.4806074936
1 67.9745045426 84.5195605723
1 79.9583250607 65.1210923948
1 71.3575278273 66.5409502446
1 80.8908445061 67.7554792969
1 69.3928650551 57.700196509
1 61.3063419196 62.3841371828
1 73.2122164555 61.3495866077
1 63.1432229762 70.9255916917
1 74.4687081346 81.7830545786
1 64.654052092 85.4963977101
1 93.6636492626 63.8316334851
1 76.8301157156 61.5287657122
1 62.0942915528 72.0786591013
1 77.8753016954 79.5055687222
1 80.6857055244 63.3082627792
1 71.8530220792 78.8216902445
1 75.7806556127 94.2141652878
1 87.4713738871 79.5747465516
1 52.0530576911 50.7723118277
1 72.8005674544 60.9876402567
1 83.2220956512 68.2307433335
1 61.6317053091 81.6900561086
1 76.9049787596 54.6601330692
1 65.4659764967 77.7146580865
1 61.0277993968 77.6426342239
1 85.5153247394 55.5414697657
1 85.1013320607 70.887099214
1 55.5350966249 70.1915130534
1 70.9392821393 90.2675916702
1 86.4683357681 94.4742106666
1 72.6321825414 84.2710718316
1 49.6749860605 63.6675042311
1 78.8645007539 70.9028349344
1 73.6447291525 65.1816040856
1 81.4985694147 73.3655368934
1 68.654408413 93.4819858001
1 85.96333094 61.4844484082
1 72.4520305794 69.9409763726
1 78.1377994653 46.784836989
1 73.9537179906 67.4427331895
1 46.3174513625 78.2527227217
1 72.8461994341 68.1113111929
1 75.9559948201 69.5540715615
1 88.5002641699 80.4368659282
1 62.0671308287 98.2693258118
1 72.1714921669 85.8206108872
1 61.2768050446 69.5337026682
1 59.1838849551 81.4497976275
1 88.7036124142 77.8339967002
1 76.9343044775 79.5219117105
1 94.5110617923 49.9592174152
1 62.4152826387 88.7229808731
1 71.5470759706 50.1367739693
1 66.9389338319 71.1146429487
1 68.2330757238 77.8934782777
1 53.9056529115 75.6981678762
1 65.0502134917 69.4266707399
1 72.1362356408 64.1213418329
1 70.0376488817 69.3418108458
1 71.6451692537 69.5792933714
1 85.9274457811 83.7820205623
1 74.5853287234 82.3431622412
1 62.4138706929 68.3851335023
1 80.9239694176 71.1011055788
1 62.8065113806 68.0007818819
1 61.6149082803 63.4451263957
1 70.2291434349 74.3569644892
1 72.2056020348 87.6568808847
1 92.2876393604 84.5537264341
1 73.3213810868 64.6016920313
1 85.1612749056 71.3048335679
1 49.6927760561 70.0710123355
1 100 81.7259837388
1 78.4401658837 73.0547644145
1 73.2718813012 67.8049476958
1 80.1903876148 55.8479632182
1 72.8214891553 59.0168057493
1 71.528722869 74.2557712632
1 90.3739928712 72.8462930076
1 70.5431106284 90.328996488
1 53.892539051 73.6785227894
1 65.3059463438 71.6674032231
1 75.2001658167 80.2030467644
1 66.9993103442 79.846695082
1 84.7782875937 63.2548175356
1 65.0452523228 79.2402074655
1 60.7070357022 86.0681165481
1 83.8451561924 74.6423494182
1 72.3711501589 73.7288135923
1 87.8073583455 74.6661545311
1 77.2597287276 75.2196287376
1 65.5124781674 70.8254083214
1 72.8686485637 77.9896962259
1 81.2201150586 76.0774706684
1 91.3780221786 54.6633974938
1 77.2687164309 71.5923992748
1 70.4084743446 78.2513452925
1 39.9958366786 59.6841342371
1 40.054040787 75.6959003913
1 63.9133707085 82.8982502019
1 57.2522368256 94.5271080652
1 100 68.5149390754
1 57.6257719268 61.1598131758
1 54.6958189492 64.6859505841
1 87.69142602 72.3937376193
1 65.0300923556 80.6027976317
1 70.2494178607 80.5058505851
1 69.0745623793 57.9021927196
1 73.3493309378 61.9259089602
1 80.9264754899 75.5784621958
1 80.0340044574 75.1629975351
1 72.5429888946 70.7295959849
1 79.1589833511 93.4775432776
1 79.5380257834 55.6529918636
1 80.0767324258 79.9194590122
1 85.6897762379 77.0747350195
1 63.9686235521 68.8541233822
1 81.6824519032 92.4061667851
1 77.8360918968 76.7486672141
1 83.0651631821 70.2994731062
1 65.5629103913 73.5099276045
1 70.2129748024 71.2601526596
1 77.5837339678 72.1081755071
1 67.4836415346 64.5302486654
1 54.8073434086 64.8364112795
1 72.7764402063 68.9213084795
1 79.1917808165 54.6447553176
1 84.9224735963 79.9461867788
1 64.6837876479 71.4294139788
1 90.8480088274 81.4057079353
2 17.1150623375 71.21918536
2 45.142618547 69.7309967431
2 25.4275497916 73.0799876418
2 23.545849953 83.7629302662
2 27.3378262356 70.7391767106
2 35.9658975484 89.6754492042
2 30.2059539245 76.6450953421
2 36.4493196063 91.3866947545
2 18.7801925917 58.0619919848
2 14.4846336272 57.550366582
2 11.9602593547 72.5089256467
2 27.9419349047 84.0240119058
2 26.2475246791 73.142750417
2 17.5777932417 78.4748268394
2 31.7816207834 65.3276936936
2 21.2192653587 59.0283691097
2 11.1996472749 66.251222556
2 25.2345085254 70.8396507328
2 19.035113315 64.115089192
2 21.0564519911 59.0834965234
2 22.0448761645 80.9718726086
2 46.1561203805 84.6951909869
2 46.0788618855 78.9655204768
2 23.2564252004 62.1016329666
2 27.1208728937 65.0905338633
2 17.1151786035 79.9573343301
2 11.1327050488 63.7870832247
2 12.8336398215 96.1888570913
2 16.7987857022 68.9129268832
2 29.3593950686 63.9354214554
2 28.2928295876 57.6493611988
2 32.7080301245 69.3283897284
2 43.872767057 72.5932244446
2 34.224234895 71.7837919445
2 36.541941222 85.9107228007
2 35.0558379025 68.1987158457
2 20.3485990268 68.0693328869
2 17.3497292411 69.3737424372
2 37.4790996595 62.0828699935
2 28.2968202652 78.3369204196
2 41.3978242598 67.064277532
2 19.4738875261 69.2170364767
2 17.3145331467 82.8656938849
2 12.4908898183 86.7665402581
2 15.2511820117 86.5378383849
2 27.558569077 76.0216781441
2 8.50269195685 82.0711584116
2 40.9871909695 84.3307001059
2 36.786508652 76.6089823646
2 28.5721157886 95.3972249219
2 25.3914172876 79.4541339621
2 16.8003987682 70.2130031947
2 13.5873517453 93.0649736881
2 24.1959481673 97.9036399298
2 20.1724291667 71.9421191546
2 30.1444462998 81.9157581091
2 24.110562825 81.2319971652
2 9.60636265865 77.2473053369
2 27.5815404879 66.4363609494
2 29.3847438854 72.8882647812
2 44.1841950434 70.4510345718
2 35.1044026405 70.0180309921
2 42.9304573368 64.8206382034
2 50.5884888644 83.538200397
2 12.7074928363 65.781343251
2 22.449875122 87.8732205366
2 41.6424159047 63.8679503661
2 46.6597574316 70.3088967081
2 16.7040585551 78.1813636446
2 25.2267603713 70.2969599537
2 23.6430333226 55.0971214959
2 21.8683366933 69.495413282
2 38.5003954562 85.3210519185
2 9.41230625672 67.698887898
2 35.0951006919 59.1787813125
2 30.6052653307 73.0357694787
2 26.6384819776 74.931255378
2 36.125697355 84.451325438
2 26.0518056566 81.7009325656
2 23.5021412165 72.8039055782
2 31.4555327909 76.3350831822
2 35.9603530649 70.1709276521
2 9.64647368144 74.3844271353
2 19.2890414246 79.4771241869
2 25.2146232136 90.2770736357
2 12.1470145044 78.0218786026
2 29.4060017039 79.2240183656
2 43.3802864275 75.4885639121
2 11.7351878142 79.4132464177
2 31.6224973182 68.8349557635
2 20.4569671305 74.5190447919
2 25.1026594998 67.8008278635
2 48.4732377645 70.1490884787
2 26.2796047624 89.6038768758
2 24.6272341726 78.1110817947
2 16.6476184016 85.3459796985
2 26.8617809803 76.9698126953
2 8.89330500666 72.3738149429
2 10.0000178003 65.7698019648
2 22.2312621755 73.2332992577
2 26.7345658983 86.7502539525
2 5.46645493837 49.7257515758
2 16.9641351033 70.6938537947
2 39.5102007791 87.0205033574
2 27.9411006478 74.2707913909
2 19.392059917 72.5319360643
2 15.7002885794 74.7164419202
2 15.9802497092 71.9341689861
2 27.587573282 64.4947830004
2 11.5651257948 76.2650974501
2 29.0750359905 72.1222668359
2 7.03228895256 82.5356288065
2 14.0614307942 74.4443051081
2 22.2506363264 72.9674227429
2 30.1664135405 66.3714091603
2 7.30807136639 70.392008101
2 6.2359419089 96.9723556145
2 22.911874836 81.7260627346
2 32.1855447467 70.3670989542
2 26.7671114955 74.4733558628
2 37.5766528034 76.4036036956
2 2.79605440567 100
2 12.0049501216 84.6890240392
2 14.8556953582 92.7566930422
2 23.5206691283 79.6936216316
2 0 79.6603119218
2 7.62974286226 73.4594738364
2 15.3256949005 69.0451460637
2 26.9704562092 62.3165706952
2 15.4856180684 83.4587002163
2 24.8327237084 69.1302121246
2 18.2346587751 84.3055324029
2 17.9264524997 84.5208479674
2 48.6220747952 79.5281444136
2 11.4939798333 65.9562351484
2 21.6056463077 86.5939545466
2 12.4808068701 88.9004505646
2 7.41451028697 72.599719667
2 7.14639965696 73.423581819
2 39.3974337936 92.4720356494
2 42.6172026742 91.0284312425
2 16.8211647414 95.5199601217
2 30.0493877612 78.9935288528
2 33.2517600295 66.0691867888
2 20.299044265 83.0851178071
2 20.0590298364 82.2735232191
2 36.3041414247 69.7499613787
2 39.603390731 78.4216527128
2 26.0804110879 69.8223993062
2 14.3051226762 79.7413316467
2 92.1015986347 22.7174219817
2 63.0472288839 23.9357810768
2 74.2184039729 39.9665536121
2 68.5574466408 17.2485844014
2 61.0865781272 32.8865476879
2 76.9884912448 8.23923690344
2 71.1520866381 29.8313651173
2 67.9123960482 37.1992829976
2 64.6502067802 45.9439228382
2 64.4961344956 35.1458063461
2 92.5800921809 31.9523958434
2 65.3578576747 26.7965699352
2 85.1334215965 16.8669083127
2 79.2666412094 36.5293630693
2 90.4076100685 39.4977568703
2 89.7903608521 31.5129545582
2 76.0722968268 21.9747132517
2 72.8106225118 8.03220385702
2 76.8631373234 35.9678336689
2 58.7238555407 21.4998709486
2 78.3209126455 20.4689511598
2 71.9361575873 27.1988975807
2 66.5768160669 12.2824722963
2 74.6578404284 26.4311075646
2 81.175348332 25.8178813678
2 66.3207683284 13.7992796366
2 75.0767272574 37.8611021396
2 65.3308781315 18.6633253908
2 60.4967964981 10.0158410169
2 69.8441736967 28.0364816159
2 74.4890176505 16.1078558204
2 78.3626277753 27.1372837493
2 67.7819428079 19.2465095991
2 97.6871667984 20.741103083
2 80.2247627281 27.9332609167
2 72.5936949545 18.3738131384
2 85.8446350976 16.7769811359
2 79.5224140091 23.2228996615
2 72.5299026024 30.1933998291
2 96.7055120104 21.0815743916
2 74.9765610286 18.3095921018
2 62.8141482454 31.1003938188
2 78.2508852272 26.8226888031
2 63.1469710147 24.0759392267
2 68.3583933986 50.5408343544
2 71.2446200783 7.73131046426
2 57.8441118869 32.9779404916
2 70.7661047399 23.5865831574
2 61.9321433499 14.0817973455
2 69.191528691 22.57327613
2 77.6521195049 40.0379307531
2 61.9461526506 41.6642687137
2 64.6639848549 36.5617144811
2 99.535057316 32.0976109456
2 97.8219648016 16.8073409873
2 99.0846924606 28.7739839354
2 68.9445285087 38.5091754343
2 74.5924389626 24.8481865867
2 59.5683068557 12.9983017754
2 72.2061293553 42.0845596061
2 66.2277756707 40.5211326226
2 83.3101267452 28.9449944742
2 77.6607534207 2.11397432717
2 54.0115109209 29.3744041898
2 71.4162198682 20.5069821001
2 75.54759132 27.5503126917
2 73.9972229159 14.649914257
2 82.5369806828 34.0511640345
2 61.2821973572 22.3093059345
2 70.8496180298 43.3126278375
2 74.3701724334 41.7833301012
2 87.7210145512 10.3831701661
2 77.9142184769 34.9173124064
2 87.9118684083 40.4075833542
2 74.0768959189 31.4851956762
2 76.033523793 11.3920393182
2 72.7781979014 16.7237355362
2 69.4245083589 30.9590112375
2 56.7142633652 22.2473281203
2 65.4223886149 47.1326923052
2 90.3392324641 21.0616095157
2 81.2438625328 30.4101208407
2 66.4851489969 29.5139934717
2 77.5053521099 30.4122347954
2 89.6501244968 45.8370814386
2 50.3974384011 24.1546987762
2 67.4538732374 16.4543666972
2 82.4110603019 11.1888625808
2 70.1394230702 28.7785712634
2 85.1007451904 20.604211248
2 66.3932129229 34.5814705754
2 76.4035352346 25.8777240937
2 89.5960329029 33.0802742182
2 80.2033606987 26.664711881
2 94.466475342 17.8384204653
2 81.4957172426 23.7798541099
2 61.5886903678 14.9519382094
2 68.2223272336 0
2 57.2108569093 22.5657209269
2 64.083561348 30.0052988467
2 66.9377860864 22.2186490769
2 88.7004721532 31.3550076834
2 69.499542097 29.4061124417
2 79.2577987106 20.097365026
2 74.4138246853 24.0168361185
2 76.1163622844 18.5094507988
2 77.8584152012 30.633502603
2 72.3631871851 44.6787079636
2 55.2710951295 16.8257238761
2 79.2461190153 19.8915307867
2 66.4461708679 43.3879203286
2 64.7898874357 23.3398768795
2 60.9760555499 10.6520941069
2 72.3283979526 13.1763967792
2 83.8337525348 18.8608770833
2 73.4243789676 22.8473691166
2 75.9831894915 40.7044596531
2 68.1536605083 30.8067376073
2 62.6881607347 11.6145007233
2 79.6281493033 28.9712566465
2 86.37932612 30.4798358486
2 62.7446963169 20.6562450226
2 79.3280044049 31.0732451695
2 68.9450267477 6.96122893118
2 74.0463637426 25.5082484798
2 72.4187108079 20.9158010656
2 73.2974749277 27.4281070251
2 78.4244584705 22.5467630454
2 70.4957491062 37.0419168814
2 54.2759593608 21.7573337736
2 80.3829546739 28.3066917864
2 64.4552472372 51.7470590738
2 80.1965332658 32.8522168253
2 67.9872301385 36.3845908608
2 88.2592108381 25.4769495876
2 85.3639731126 20.5929400627
2 61.9294479076 18.4359533762
2 86.7324389533 10.8891000206
2 58.9411533877 28.5416303251
2 78.2126454089 22.6568666957
2 72.0770535053 33.0511416022
2 73.6945107446 28.5870998693
2 58.8944829533 45.0441883205
2 68.1546580444 24.2032752954
2 57.1541579351 20.3837004001
2 62.8075810457 42.5465046824
2 84.9206448169 35.1811245795
2 79.1317074204 25.2394782049
2 67.520159701 14.98187029
2 78.7070212723 30.986935034
